"Country","State","City","Population","Lat","Lon"
"Botswana","Ngamiland","Legotlhwana",394,-20.3674,22.9546
"Botswana","Ngwaketse","Motsentshe",393,-25.3718,25.3316
"Botswana","SerowePalapye","Mogome",392,-22.7844,26.9
"Botswana","Kgatleng","MalotwanaSiding",384,-24.295,26.1675
"Botswana","Okavango","Nxwee",379,-19.6667,22.2667
"Botswana","KgalagadiSouth","Vaalhoek",379,-26.8889,20.7003
"Botswana","Mahalapye","Mokoswane",378,-23.3,26.97
"Botswana","Kweneng","Tswaane",378,-24.184,25.276
"Botswana","Ngamiland","Makalamabedi",376,-20.330000000000002,23.82
"Botswana","Tutume","Mosu",376,-21.212,26.022
"Botswana","Kweneng","Monwane",375,-24.311308,25.215912
"Botswana","KgalagadiNorth","Phuduhudu",375,-20.1953,24.5364
"Botswana","SerowePalapye","Mokokwana",374,-22.6,27.6
"Botswana","KgalagadiSouth","Bogogobo",374,-26.650000000000002,21.92
"Botswana","Okavango","Moaha",374,-18.8661,22.285
"Botswana","Okavango","Qangwa",374,-19.5278,21.1756
"Botswana","Tutume","Lepashe",372,-20.8364,26.681
"Botswana","Kweneng","Masebele",370,-24.6701,25.5398
"Botswana","Ngwaketse","Motlhwatse",370,-25.2054,25.5622
"Botswana","Ghanzi","Makunda",366,-22.3825,20.1131
"Botswana","Okavango","Nxaunxau",366,-18.9731,21.3017
"Botswana","SerowePalapye","Maokwe",365,-22.6652,27.22
"Botswana","SouthEast","MmokolodiFarm",365,-24.8717,25.8649
"Botswana","Kweneng","Medie",364,-24.0671,25.8656
"Botswana","Tutume","Mmapatse",362,-20.9855,26.5785
"Botswana","Kgatleng","Kgomodiatshaba",330,-23.6643,26.0741
"Botswana","NorthEast","Pobepobe",357,-21.3019,27.8837
"Botswana","Ngamiland","Chuchubega",356,-19.9833,23.4167
"Botswana","SerowePalapye","Mokgware",354,-22.7698,26.796
"Botswana","Ngwaketse","Ngwatsau",354,-25.5455,25.5279
"Botswana","Okavango","KapotoraLands",353,-18.2788,21.8361
"Botswana","Ngamiland","Mawana",351,-19.9833,23.4167
"Botswana","NorthEast","Toteng",351,-20.3833,22.95
"Botswana","Ngwaketse","Madingwana",350,-25.548,25.4357
"Botswana","Kweneng","Morabane",348,-24.0958,25.0297
"Botswana","Okavango","Etsha9",347,-19.1272,22.2931
"Botswana","Bobonong","Nkgobotlwane",347,-21.95,27.6167
"Botswana","Ngamiland","Nxharaga",346,-19.9833,23.4167
"Botswana","Tutume","Hobona",344,-20.937,27.2605
"Botswana","Ngwaketse","Segakwana",344,-22.3833,26.7167
"Botswana","KgalagadiSouth","Struizendam",343,-26.6583,20.6411
"Botswana","Kweneng","Kamenakwe",341,-24.6667,25.7822
"Botswana","Ngwaketse","Malokaganyane",336,-25.5035,25.5338
"Botswana","Ngwaketse","Ralekgetho",336,-24.8334,25.064
"Botswana","Ngwaketse","Molete",335,-22.8892,27.5195
"Botswana","Okavango","Xurube",335,-19.3692,22.1625
"Botswana","Ngamiland","Habu",332,-19.84,22.3847
"Botswana","SerowePalapye","Setatse",332,-22.546,27.1251
"Botswana","NorthEast","Mabudzane",331,-20.9068,27.6339
"Botswana","NorthEast","Pole",331,-20.6097,27.5802
"Botswana","Kweneng","Losilakgokong",326,-24.5699,25.3359
"Botswana","Ngwaketse","Tswanyaneng",326,-25.5141,24.9833
"Botswana","Ngwaketse","Borobadilepe",325,-25.6176,25.4907
"Botswana","Ghanzi","Kacgae",312,-22.8572,22.2075
"Botswana","Okavango","Xaxa",310,-19.8828,21.0806
"Botswana","Kweneng","Kotolaname",308,-24.4765,25.2778
"Botswana","KgalagadiSouth","RapplesPan",305,-26.8306,20.8153
"Botswana","Ngwaketse","Itholoke",297,-24.7854,23.4999
"Botswana","Bobonong","Lentswelemoriti",282,-22.309,28.9065
"Botswana","Ngwaketse","Marojane",276,-25.6965,25.3874
"Botswana","NorthEast","Vukwi",274,-20.6009,27.3863
"Botswana","Ngamiland","Semboyo",269,-20.2794,22.4583
"Botswana","Ngamiland","Ditshiping",260,-19.1905,23.0012
"Botswana","NorthEast","Matopi",257,-21.4841,27.9378
"Botswana","Ngamiland","Jao",256,-18.9167,22.55
"Botswana","Ngwaketse","Musi",256,-25.65,25.1274
"Botswana","Kgatleng","Dikgonye",234,-24.0983,26.0028
"Botswana","Kweneng","Gakgatla",234,-24.543,25.6175
"Botswana","KgalagadiNorth","Ngwatle",233,-23.6978,21.0817
"Botswana","SerowePalapye","Mokhungwana",229,-22.7056,27.2842
"Botswana","Kweneng","Mogonono",223,-24.29,26.3098
"Botswana","Ngwaketse","Mogwalale",222,-25.4552,25.3814
"Botswana","Kgatleng","Dikwididi",225,-24.5964,26.2192
"Botswana","Tutume","Maposa",220,-20.0986,26.2194
"Botswana","Kgatleng","Ramotlabaki",217,-23.8525,26.9225
"Botswana","Ngwaketse","Tshwaane",214,-22.400000000000002,22.05
"Botswana","Ngamiland","Kgakge",212,-20.3822,22.3333
"Botswana","Ngamiland","Komana",203,-20.2,23.25
"Botswana","KgalagadiNorth","Ncaang",198,-23.4514,21.2258
"Botswana","KgalagadiNorth","Monong",194,-23.6656,21.5139
"Botswana","Ngamiland","Daonara",191,-19.7659,23.4822
"Botswana","NorthEast","Botalaote",189,-23.1041,26.8142
"Botswana","Ngamiland","Mababe",171,-19.1803,23.9969
"Botswana","Ngwaketse","Kanaku",156,-24.3628,23.6914
"Botswana","Okavango","Mokgacha",146,-23.4912,26.9787
"Botswana","Ngwaketse","Makokwe",134,-25.6806,25.4759
"Botswana","Mahalapye","Tewane",131,-22.88,26.93
"Botswana","Ngwaketse","Kangwe",131,-25.124,25.3263
"Botswana","Ngwaketse","Dipotsana",130,-25.2354,25.4252
"Botswana","Kweneng","Ditshukudu",99,-24.3199,25.7511
"Botswana","Ngamiland","Xaxaba",85,-19.5453,23.05
"Botswana","Ngamiland","Katamaga",73,-19.8692,23.4331
"Botswana","Kgatleng","Khurutshe",35,-23.7344,26.1817
"Botswana","SerowePalapye","Moeng",20,-22.68,27.62
"Botswana","Kweneng","Monwane2",6,-24.3164,25.2142
