"Country","State","City","Population","Lat","Lon"
"Spain","Barcelona","ElPratDeLlobregat",63897,41.34,2.08
"Spain","Cadiz","LaLinea",63278,36.17,-5.36
"Spain","Barcelona","VilanovaILaGeltru",66077,41.230000000000004,1.72
"Spain","Valencia","Sagunt",64439,39.68,-0.29
"Spain","Madrid","Majadahonda",71299,40.47,-3.87
"Spain","Jaen","Linares",58449,38.1,-3.63
"Spain","Barcelona","Viladecans",65993,41.32,2.02
"Spain","Malaga","Mijas",77151,36.6,-4.64
"Spain","Alacant","Alcoi",59106,38.7,-0.48
"Spain","Guipuzcoa","Irun",61855,43.35,-1.8
"Spain","Barcelona","Granollers",60174,41.61,2.2800000000000002
"Spain","Malaga","Torremolinos",67701,36.63,-4.51
"Spain","Barcelona","Castelldefels",65954,41.29,1.96
"Spain","Malaga","Estepona",66863,36.44,-5.16
"Spain","Barcelona","Cerdanyola",57723,41.49,2.13
"Spain","Granada","Motril",60420,36.76,-3.52
"Spain","Murcia","MolinaDeSegura",73071,38.06,-1.22
"Spain","Valencia","Paterna",68547,39.5,-0.42
"Spain","LasPalmas","SantaLucia",69178,27.92,-15.540000000000001
"Spain","Cantabria","Torrelavega",52034,43.35,-4.0600000000000005
"Spain","Segovia","Segovia",52257,40.94,-4.11
"Spain","LasPalmas","Arrecife",59771,28.96,-13.55
"Spain","Alacant","Elda",52620,38.480000000000004,-0.81
"Spain","Badajoz","Merida",60119,38.92,-6.34
"Spain","Madrid","RivasVaciamadrid",83767,40.33,-3.52
"Spain","Avila","Avila",58083,40.67,-4.7
"Spain","Madrid","ColladoVillalba",62152,40.64,-4.
"Spain","Barcelona","MolletDelValles",51128,41.550000000000004,2.21
"Spain","Cuenca","Cuenca",55102,40.08,-2.14
"Spain","CiudadReal","Puertollano",48477,38.68,-4.12
"Spain","Malaga","Benalmadena",68859,36.6,-4.57
"Spain","Asturias","Siero",51776,43.4,-5.66
"Spain","Huesca","Huesca",52282,42.14,-0.41000000000000003
"Spain","Vizcaya","Portugalete",46120,43.32,-3.02
"Spain","Madrid","Valdemoro",73976,40.19,-3.68
"Spain","Seville","Utrera",52701,37.18,-5.78
"Spain","Castello","VilaReal",50334,39.94,-0.1
"Spain","LasPalmas","SanBartolomeDeTirajana",56698,27.92,-15.57
"Spain","Alacant","SantVicentDelRaspeig",57175,38.4,-0.52
"Spain","Vizcaya","Santurtzi",45765,43.33,-3.04
"Spain","Barcelona","EspluguesDeLlobregat",45890,41.37,2.08
"Spain","Madrid","Aranjuez",57932,40.03,-3.61
"Spain","Asturias","Langreo",40529,43.31,-5.69
"Spain","Asturias","Mieres",44459,43.25,-5.78
"Spain","Balears","Calvia",49580,39.57,2.5100000000000002
"Spain","Madrid","ArgandaDelRey",53821,40.300000000000004,-3.44
"Spain","Barcelona","Gava",46538,41.31,2.
"Spain","Malaga","Antequera",41065,37.02,-4.5600000000000005
"Spain","Vizcaya","Basauri",40983,43.24,-2.9
"Spain","Valencia","Mislata",43042,39.49,-0.4
"Spain","Valencia","Alzira",44488,39.160000000000004,-0.44
"Spain","Balears","Eivissa",49549,38.910000000000004,1.42
"Spain","Barcelona","SantFeliuDeLlobregat",44198,41.38,2.05
"Spain","Alacant","Denia",41568,38.85,0.11
"Spain","Madrid","ColmenarViejo",48614,40.67,-3.7600000000000002
"Spain","SantaCruzDeTenerife","LaOrotava",41294,28.39,-16.52
"Spain","Cordoba","Lucena",42511,37.410000000000004,-4.49
"Spain","Madrid","SanFernandoDeHenares",39681,40.43,-3.5300000000000002
"Spain","Madrid","TresCantos",46046,40.61,-3.71
"Spain","Caceres","Plasencia",40360,40.03116,-6.08845
"Spain","Girona","Figueres",45726,42.27,2.95
"Spain","Madrid","Pinto",50442,40.24,-3.7
"Spain","Seville","Ecija",40270,37.54,-5.09
"Spain","Seville","MairenaDelAljarafe",45471,37.34,-6.07
"Spain","Barcelona","Vic",43964,41.94,2.24
"Spain","Jaen","Andujar",37611,38.04,-4.0600000000000005
"Spain","Murcia","Alcantarilla",41331,37.96,-1.22
"Spain","Cadiz","PuertoReal",41472,36.53,-6.2
"Spain","Burgos","MirandaDeEbro",35608,42.69,-2.95
"Spain","Soria","Soria",39171,41.77,-2.46
"Spain","Madrid","BoadillaDelMonte",51463,40.4,-3.89
"Spain","Guipuzcoa","Errenteria",39439,43.32,-1.8900000000000001
"Spain","Girona","Blanes",38813,41.69,2.79
"Spain","Valencia","Burjassot",37575,39.5,-0.39
"Spain","Balears","Manacor",41095,39.57,3.2
"Spain","Barcelona","Igualada",39316,41.6,1.61
"Spain","SantaCruzDeTenerife","Adeje",46833,28.12,-16.72
"Spain","SantaCruzDeTenerife","LosRealejos",36149,28.39,-16.57
"Spain","Barcelona","VilafrancaDelPenedes",39532,41.35,1.7
"Spain","Pontevedra","VilagarciaDeArousa",37479,42.61,-8.77
"Spain","Valencia","Ontinyent",35342,38.82,-0.62
"Spain","LasPalmas","Maspalomas",36065,27.76056,-15.58602
"Spain","Malaga","Ronda",34268,36.74,-5.16
"Spain","ACoruna","Naron",39280,43.52,-8.17
"Spain","CiudadReal","Tomelloso",36281,39.160000000000004,-3.02
"Spain","Barcelona","Ripollet",37899,41.5,2.16
"Spain","Seville","LosPalaciosYVillafranca",38246,37.26,-6.
"Spain","LasPalmas","Arucas",37299,28.11,-15.530000000000001
"Spain","Murcia","Cieza",35385,38.24,-1.43
"Spain","SantaCruzDeTenerife","GranadillaDeAbona",43608,28.11,-16.580000000000002
"Spain","Tarragona","Tortosa",33743,40.83,0.52
"Spain","Alacant","Villena",34163,38.64,-0.87
"Spain","Jaen","Ubeda",34835,38.02,-3.38
"Spain","Badajoz","DonBenito",36975,38.96,-5.87
"Spain","Murcia","Yecla",34092,38.61,-1.12
"Spain","Malaga","RinconDeLaVictoria",45138,36.72,-4.3100000000000005
"Spain","Teruel","Teruel",35564,40.34,-1.11
"Spain","Seville","LaRinconada",38339,37.49,-5.97
"Spain","Alacant","Petrer",34533,38.49,-0.77
"Spain","Navarra","Tudela",35170,42.07,-1.61
"Spain","Girona","LloretDeMar",36878,41.7,2.85
"Spain","Barcelona","SantAdriaDeBesos",36624,41.43,2.21
"Spain","Murcia","Aguilas",34758,37.410000000000004,-1.59
"Spain","Castello","Burriana",34464,39.89,-0.1
"Spain","Barcelona","MontcadaIReixac",35063,41.49,2.18
"Spain","Tarragona","ElVendrell",36482,41.230000000000004,1.52
"Spain","Girona","Olot",34194,42.19,2.48
"Spain","Castello","LaVallDUixo",31733,39.82,-0.24
"Spain","Burgos","ArandaDeDuero",32535,41.68,-3.7
"Spain","Barcelona","SantJoanDespi",33873,41.37,2.07
"Spain","Balears","Llucmajor",35057,39.49,2.88
"Spain","ACoruna","Oleiros",35198,43.34,-8.32
"Spain","Murcia","Mazarron",30996,37.6,-1.32
"Spain","Badajoz","Almendralejo",34543,38.68,-6.41
"Spain","SantaCruzDeTenerife","PuertoDeLaCruz",30036,28.400000000000002,-16.54
"Spain","LasPalmas","PuertoDelRosario",36774,28.490000000000002,-13.86
"Spain","Malaga","AlhaurinDeLaTorre",39153,36.67,-4.55
"Spain","Valencia","Xirivella",28950,39.480000000000004,-0.41000000000000003
"Spain","Valencia","Alaquas",29474,39.45,-0.46
"Spain","Vizcaya","Sestao",27744,43.300000000000004,-2.99
"Spain","Pontevedra","Redondela",29563,42.28,-8.6
"Spain","Albacete","Hellin",30184,38.51,-1.7
"Spain","Cantabria","Camargo",30611,43.4,-3.9
"Spain","ACoruna","Carballo",31195,43.22,-8.69
"Spain","Cadiz","ArcosDeLaFrontera",30983,36.76,-5.8100000000000005
"Spain","Balears","Marratxi",36001,39.65,2.8000000000000003
"Spain","Valencia","Manises",30630,39.49,-0.45
"Spain","CiudadReal","AlcazarDeSanJuan",30967,39.39,-3.21
"Spain","Vizcaya","Galdakao",29334,43.24,-2.85
"Spain","Alacant","Xabia",27060,38.79,0.16
"Spain","Alacant","LaVilaJoiosa",33607,38.51,-0.24
"Spain","Vizcaya","Leioa",31197,43.33,-3.
"Spain","Madrid","Galapagar",32903,40.59,-4.01
"Spain","Cordoba","PuenteGenil",30173,37.39,-4.7700000000000005
"Spain","Barcelona","BarberaDelValles",32860,41.52,2.12
"Spain","Cantabria","CastroUrdiales",31901,43.39,-3.22
"Spain","Valencia","Xativa",29386,39.,-0.53
"Spain","Leon","SanAndresDelRabanedo",31123,42.62,-5.61
"Spain","Murcia","Totana",31394,37.77,-1.5
"Spain","Seville","MoronDeLaFrontera",27930,37.13,-5.46
"Spain","CiudadReal","Valdepenas",30224,38.76,-3.39
"Spain","Murcia","TorrePacheco",35198,37.74,-0.96
"Spain","Girona","Salt",29836,41.99,2.7800000000000002
"Spain","LasPalmas","Ingenio",30529,27.92,-15.44
"Spain","Balears","Mahon",28161,39.89,4.25
"Spain","Barcelona","PremiaDeMar",28049,41.5,2.38
"Spain","Tarragona","Cambrils",32855,41.08,1.05
"Spain","Alacant","Crevillent",28836,38.26,-0.81
"Spain","Valencia","Aldaia",31320,39.47,-0.46
"Spain","Murcia","SanJavier",31695,37.81,-0.84
"Spain","Valencia","Sueca",27593,39.21,-0.32
"Spain","Guipuzcoa","Eibar",27417,43.19,-2.45
"Spain","Alacant","SantaPola",31137,38.19,-0.56
"Spain","Balears","CiutadellaDeMenorca",28838,40.,3.83
"Spain","Valencia","Algemesi",27607,39.2,-0.44
"Spain","Balears","Inca",30944,39.72,2.91
"Spain","Cadiz","Rota",28996,36.63,-6.36
"Spain","Seville","Carmona",28540,37.480000000000004,-5.63
"Spain","Balears","SantaEulaliaDelRio",36605,38.99,1.51
"Spain","ACoruna","Ribeira",27249,42.800000000000004,-8.950000000000001
"Spain","Vizcaya","Durango",29328,43.18,-2.63
"Spain","Barcelona","SantVicencDelsHorts",27982,41.4,2.0100000000000002
"Spain","Barcelona","SantPereDeRibes",30142,41.27,1.77
"Spain","Valencia","Oliva",25488,38.92,-0.12
"Spain","ACoruna","Arteixo",31534,43.300000000000004,-8.51
"Spain","LasPalmas","Aguimes",30742,27.900000000000002,-15.46
"Spain","Cadiz","SanRoque",29969,36.22,-5.4
"Spain","ACoruna","Culleredo",29982,43.29,-8.39
"Spain","Alacant","ElCampello",27604,38.44,-0.41000000000000003
"Spain","Seville","CoriaDelRio",30535,37.300000000000004,-6.0600000000000005
"Spain","Alacant","Calp",20804,38.660000000000004,0.05
"Spain","Alacant","Novelda",25868,38.39,-0.78
"Spain","Granada","Almunecar",27135,36.75,-3.69
"Spain","Castello","Vinaros",28292,40.49,0.46
"Spain","Pontevedra","Marin",24637,42.4,-8.700000000000001
