start,Lübeck,Hamburg,Dortmund,Köln,Saarbrücken,Münster,Oldenburg i.H.,Bremen,Osnabrück,Heiligenhafen,Magdeburg,Braunschweig,Hannover,Berlin,AK Oberh. (A3/A516),Oberhausen (A3/A516),Berlin (A10),Frankfurt a. Main,Oberhausen,Würzburg,Nürnberg,Passau,AK Hilden,Emmerich,Arnheim (NL),Linz (A),Aachen,Heerlen (NL),Bautzen,Dresden,Chemnitz,Olpe,Weimar,Gotha,Eisenach,AD Kirchheim (A7),Gera,Jena,Bad Hersfeld,Boleslawiec (PL),Görlitz,Frankfurt/M.,Frankfurt a.M.,Siegen,AD Hattenbach (A7),Darmstadt,Karlsruhe,Weil am Rhein,Basel,Heidelberg,AD Neuenburg (A5),Lyon (F),Basel (CH),Heilbronn,Mannheim,Kaiserslautern,Waidhaus,Waidhaus/Tschechien,Ludwigshafen,Metz (F),Pilsen (CZ),Ulm,Füssen,Flensburg,Kassel,Fulda,Apenrade (DK),Reutte (A),Rosenheim,München,Augsburg,Pirmasens,Luxemburg (L),Salzburg (A),Stuttgart,Saarlouis,Hermsdorf,Hof,Bayreuth,Schkeuditz,Dessau,AD Spreeau (A12),AD Schwanebeck (A11),AD Havelland,AD Werder,AD Pankow (A114),Schönefelder Kreuz,AD Nuthetal,AD Potsdam,AD Kreuz Oranienburg,AD Havelland (A24),Stettin (PL),Frankfurt (Oder),Posen (PL),Berlin (A10/A113),Schwerin,Halle a. d. Saale,Leipzig,Dresden (A4),A24,Wismar,AD Spreewald (A13),Cottbus,Forst,Breslau (PL),Prag (CZ),Prag,Rostock,AD Wittstock/Do. A24,Stettin,Kiel,Heide,Hamburg (A1),Geesthacht,Stade,Bremerhaven,Walsrode,Cuxhaven,Oldenburg,Leer,Delmenhorst,Dreieck Stuhr (A1),Wilhelmshaven,AD Alhorn.Heide (A1),Rheine,Hengelo (NL),Bad Oeynhausen,Papenburg,Emden,Bottrop,Paderborn,Bielefeld,Celle,Hannover-Messe,AD Hannover-Süd (A7),Göttingen,Salzgitter,Wolfsburg,Lüneburg,Bochum,Duisburg,Venlo (NL),Essen,Kamp-Lintfort,Recklinghausen,Wuppertal,Lüttich (B),Düsseldorf,AD Kassel-Süd (A7),Velbert,Gießen,Aschaffenburg,AK Dortmund-NW (A2),Heinsberg,Brilon,Neheim, A445,Iserlohn,Hagen,AD Dernbach (A3),AD Vulkaneifel (A1),Montabaur A3,Koblenz,AK Kassel-Mitte (A7),Mönchengladbach,Roermond (NL),Marl, A43,Gladbeck (B224), A2,B1, Düsseldorf,A57,Krefeld,Nimwegen (NL),Kleve,Bonn,Leverkusen,Dinslaken,Duisburg,Düsseldorf,Rüsselsheim,Bingen,AD Rüsselsh. (A67),Mainz,Bitburg,Wittlich und Bingen,Speyer,Hockenheim,Landstuhl,AD Nonnweiler (A1),Trier (A1),Landau,Wiesbaden,AD Fulda (A7),Rüdesheim a. Rhein,AD Mönchhof (A3),Bamberg,Schweinfurt,Schweinfurt, A71,Erfurt,Bernburg,Plauen,Zwickau,München, A9,Suhl,Lichtenfels,Nürnberg, A9,Breitengüßbach,AD Nürnberg/Feucht,Singen,Landshut,Deggendorf,AD Hochfranken (A72),Kiefersfelden,Weiden,Regensburg,Bundesgrenze (A),AD Holledau (A9),Mühldorf,Simbach,Garmisch-Partenkir.,Memmingen,Lindau,Bregenz (A),Schaffhausen (CH),Lörrach,Stockach,Kreuz Hegau,Kreuz Langwied (A8),AK München/Brunnthal,AD M.-Eschenried,AD München-Allach,Autobahnring München,AD München-SW (A96),AK München-Nord (A9),AK München-Ost (A94),AK München-Süd (A8),AD Neukölln (A113),AK Schöneberg (A103),Gradestraße,Seestraße,A100, Berlin,AK Zehlendorf (A115),AD Oranienburg (A10),AD Charlottenburg,AD Neukölln (A100),AD Pankow (A10),AS Prenzl. Promenade,AD Funkturm (A100),AD Nuthetal (A10),B80, Halle a.d.Saale,AD Halle-Süd (A38),Rendsburg,Neumünster,Abzweig Veddel,AK Hamburg-Süd,Hamburg-Zentrum,Harburg,AD HH-Südwest (A7),AD Buchholz (A1),AD Bunde (A31),Groningen (NL),AK Oldbg.-Nord (A29),AD Oldbg.-West (A28),AD Hann.-Nord (A7),AD Hann.-West (A2),AK BS-Nord (A2),AD BS-Südwest (A39),AK Kreuz Ölper (A39),Bad Harzburg,Hamm,Arnsberg,Reiskirchen,Wetzlar,AK Wetzlar (A45),NK Gießen (A480),Langgöns,AD Breitscheid (A52),Kreuz Aachen (A4),Brühl,AK Bliesheim (A1/61),Hennef (Sieg),AD St. Aug.-W. (A59),Altenkirchen (B8),Kreuz Bonn-Ost (A59),Bonn-Zentrum,Niederholtorf, K8,AK Bonn-Ost (A59),AD Bonn-Beuel (A59),Meckenheim,AD Moseltal (A1),Trier,AD Friedrichsthal,Friedrichsthal,AD Eschborn (A66),Bad Dürkheim,AK Viernheim (A6),AK Weinheim (A5),Bad Homburg,Bad Homburg (B456),AD Mainspitz (A60),AD Griesheim (A67),AD Hochrhein,Sissach (CH),AD Bad Dürrh. (A81),Donaueschingen,AD Starnberg (A95),Starnberg,Vaals/NL,Helmstedt,Genthin,Burg,A2, Burg,Potsdam,Brandenburg,Hildesheim,Hameln,A10, Frankfurt/Oder,Berlin-Zentrum,Polen,Berlin-Zehlendorf,Brandenburg, Werder,Schwedt,Eberswalde,Donauwörth,A4, Gera,Schleiz,Wittenberg,A10, Bernau,Berlin-Weißensee,Murnau,Ellingen,Weissenburg,BAB A10, Beelitz,Freiburg,Alfeld,Friedberg,Marburg,Offenburg,Soltau,Straussfurt,Braunlage,Sonneberg,Rödental,Bundesgrenze (DK),A10, Nauen,Slubice (PL),Itzehoe,Meldorf,Husum,Bad Segeberg,Brunsbüttel,Bad Bramstedt,Kyritz,A14, Bernburg,Quedlinburg,Blankenburg,A395, Bad Harzburg,Köthen,Machern,Borsdorf,Goslar,Stadtauswärts,Stadteinwärts,A9, Leipzig,Löbau,Nienburg,Meißen,Oschatz,BAB A4,Sömmerda,Warburg,Scherfede,Neumarkt,Feucht,Elten,Kitzingen,Königstein,Limburg,Straubing,A61,Worms,A6, Ludwigshafen,A6, Worms,Frankenthal,A650, Ludwigshafen,Neuss,Goch,Kerken,AS Goch,Geldern,Worms, A650,Bundesgrenze (F),Lebach,Illingen,Zweibrücken,Wörth,Eßlingen,Göppingen,Pforzheim,Bayrisch Eisenstein,Wolfrathshausen,Kempten,Kaufbeuren,Eibelstadt,Eichstätt,Ingolstadt,Uffenheim, A7,Ansbach,Sulzbach-Rosenberg,Lauf a.d. Pegnitz,Backnang,Waiblingen,Wernberg-Köblitz,Schwäb. Hall,Rottweil,Allersdorf,A93,Neufahrn (NB), S2142,Ergoldsbach,Essenbach,Marktredwitz,Haag,Reitmehring,Peiting,Landsberg,Sonthofen,Oberstdorf,Meiningen,Bad Mergentheim,Schwäbisch Hall,Estenfeld,Landau a.d. Isar,A92,Burghausen,Landau a.d. Isar,Bundesgrenze (CZ),Cham,Laufen,Freilassing,Furth im Wald,Bad Reichenhall,Burgwindheim,Rötz,Oberviechtach,Schongau,Oberau (B2),Dinkelsbühl,Nördlingen,Donau-Ries,Tübingen,A38, Eschwege,Schaffhausen,Jestetten,Hammelburg,Karlstadt,Lottstetten,Eglisau (CH),Bad Brückenau,Neuhaus,Bargen (CH),Eschwege,Blaubeuren,Bad Urach,Herrenberg,Horb,Kehl,Strassburg,Freudenstadt,Rottenburg,Schwäbisch Gmünd,Aalen,Biberach,Bad Waldsee,Breisach,Colmar (F),Hinterzarten,Friedrichshafen,Stockach, A 98,Hechingen,Hornberg,Konstanz,Radolfzell,Winterthur (CH),Bietingen,Herblingen (CH),Erzingen,Ludwigshf. (Bodens.),Waldshut,Baden (CH),Bruchsal, A5,Speyer, B9,Fürth,Bergzabern,Reichelsheim,Straßburg (F),Neustadt,Walldorf, A5,Idar-Oberstein,Neunkirchen,Neuwied,Lahnstein,Rüdesheim,Groß-Gerau,Hanau,Dieburg,Michelstadt,Bensheim, A67,Bad Kreuznach,Montabaur,Wasserbillig (L),Rheinböllen, A61,Wittlich, A48,Blankenheim,Prüm,Diepholz,Telgte,Bad Münstereifel,Bassum,Bundesgrenze (L),Bernkastel-Kues,Gronau,Werne,Lünen,Lüdenscheid,Meinerzhagen,Olpe, Siegen,Kreuztal,Drolshagen,Bergneustadt,Gummersbach,Waldbröl,Elsdorf,Jülich,Grevenbrück,Lippstadt,Meschede,Bonn, A3,A61, Euskirchen,Eupen (B),Erkelenz,Xanten,Rheinberg,Ahlen,Lüdinghausen,Haltern,Wesel,Straelen,Grevenbroich,Minden,Rheda-Wiedenbrück,Alsfeld,Biedenkopf,Bad Salzungen,Betzdorf,Barchfeld,Bad Laasphe,Seesen,Holzminden,Höxter,Stadthagen,Peine,Lage, Lemgo,Cloppenburg,Bersenbrück,Brackwede,Vechta,A31, Ahaus,Lingen,B54, Gronau,Borken,Rotenburg (Wümme),Bremervörde,Gardelegen,Salzwedel,Uelzen,Haldensleben,Aurich,Norddeich,Aurich, Emden,HH-Harburg-Mitte,Bad Oldesloe,Bargteheide,Rotenburg,Eckernförde,Schleswig,Wolfenbüttel,Halberstadt,Heiligenstadt,Witzenhausen,Lutherstadt Eisleben,Hann. Münden,Bad Karlshafen,A14, Magdeburg,Bebra,Pegnitz, A9,Amberg,Bad Frankenhausen,Kölleda,Berga,Schwandorf,Ludwigsstadt,Kronach,Luckau,Beeskow,Naumburg,Bad Kösen,Apolda,Herzberg,Torgau,Eilenburg,Weissenfels,Ohrdruf,Rudolstadt,Ilmenau,Hildburghausen,Weißenfels,A38, Weißenfels,A9, Weißenfels,Zeitz,A38, Merseburg,Weißenfels, A9,Oelsnitz,Adorf,BG Tschechien,Greiz,Altenburg,Meerane,Annaberg-Buchholz,Oberwiesenthal,Oranienburg,Berlin-Pankow,Berlin-Treptow,Zossen,Fürstenberg/Havel,Gransee,Finsterwalde,Großräschen,Löwenberg,Bergen,Stralsund,A20 / AS Stralsund,Neubrandenburg,Neustrelitz,BAB A10, Berlin,Baruth,Spremberg,Hoyerswerda,Bernsdorf,Guben/Forst,A9, Bitterfeld,A14, Halle a.d.Saale,Berlin-Tempelhof,Großbeeren,Aue,Lauter,Bad Liebenwerda,Freiberg,Brand Erbisdorf,Großbeeren, A10,Belzig,Jüterbog,Warnemünde,AS Rostock-West(A20),Güstrow,Sternberg,Teterow,Strasburg,Pasewalk,Bad Doberan,Greifswald,Ribnitz-Damgarten,Dessau-Roßlau,Gräfenhainichen,Grimma,Rochlitz,Wiesenburg,Coswig,Havelberg,Anklam,L 26,B 111,Klein Bünzow,Redoute,Demmin,Zecherin,Zirchow,Ahlbeck,Wolgast,B 109,B 110,Schmollensee,L 263,Koserow,Eisenhüttenstadt,Guben,Niesky,Bad Muskau,Rheinsberg,Neuruppin,Bad Freienwalde,B.-Marzahn,Chojna (PL),Krajnik Dolny (PL),Zichow,Seelow,Liebenwalde,Müncheberg,Lieberose,Senftenberg,Riesa,Döbeln,Hainichen,Frankenberg,Auerbach,Lauchhammer,Elsterwerda,Dippoldiswalde,Altenberg,Olbernhau,Marienberg,Bad Schandau,Kesselsdorf,Herzogswalde,Oberrodach,Reichenbach,Oberlungwitz,Lichtenstein/Sa.,Waldenburg,Freyburg,Döllstedt,Gräfentonna,Bad Langensalza,Königs Wusterhausen,Märkisch Buchholz,Aschersleben,Eisleben,Merseburg,Bad Düben,Bitterfeld,Bitterfeld-Wolfen,Zerbst,Harzgerode,Jessen,Stendal,Oebisfelde,Rathenow,Pritzwalk,Perleberg,Wittstock,Wittenberge,Osterburg,Seehausen,Arendsee,Ludwigslust,Dannenberg,Lübz,Parchim,Brüel,Malchow,Lenzen,Boizenburg,Dömitz,Göhren,Prenzlau,A19,Kappeln,Niebüll,Dänemark,Schleswig/B76,Friedrichstadt,Tönning,Sankt Peter-Ording,St. Peter-Ording,Oldenburg (Holstein),Büsum (Nordsee),A23, Brunsbüttel,Segeberg,Bramstedt,Schwarzenbek,Puttgarden,Gadebusch,Ratzeburg,Brake,Nordhorn,Ibbenbüren,Doetinchem (NL),Niederkrüchten, A52,Brüggen,Niederkrüchten,Gladbeck,Gelsenkirchen-Buer,Soest,Brügge,Solingen, Remscheid,Langenfeld,A 46, Neuss,Datteln,Werdohl (B229),Schmallenberg,Luenen,Schwerte,Winterberg,Werdohl,Lennestadt,Hallenberg,Winterberg (B480),Wipperfürth,Herford,Lage, Detmold,A2, Herford,Detmold,A7, Northeim,B255, Warburg,Osterode,Northeim,Mansfeld,Clausthal-Zellerfeld,Herzberg am Harz,Nordhausen,A7, Seesen,Wernigerode,Dardesheim,Wanzleben,A2,Schönebeck,Oschersleben,Leinefelde,Mühlhausen,Duderstadt,Worbis,Lüchow,Korbach,Melsungen,Bad Wildungen,Dillenburg,Fritzlar,Schwalmstadt,Mayen,Nürburgring,Monschau,Cochem,A48,Köln, A61,Kerpen,Düren,Eschweiler,Zülpich,Gemünd,Sinzig, B9,Bad Neuenahr,Schleiden,Altenahr, B257,Ensdorf,Staatsgrenze (F),Primasens,Alzey,Neust. a.d. Weinstr.,Gelnhausen,Lohr am Main,Schotten,Bad Orb,Lauterbach,Bad Neustadt a.d. S.,Saalfeld,Eisfeld,Reichenhausen,Fladungen,Dorndorf,Mellrichstadt,Gerolzhofen,Coburg,Kulmbach,Tauberbischofsheim,Crailsheim,Ellwangen,Adelsheim, A 81,Mosbach, B 27,Neumarkt i.d. Ober.,Aichach-Friedberg,Reichershofen,Aichachshofen,Flughafen München,Ismaning,Bad Berneck, A9,Eger (CZ),Traunstein,Wasserburg-Altötting,Dachau,Traunreut,Freilassimg,Altenmarkt,Ebersberg,Reit im Winkl,Marquartstein,Tuttlingen,Hagenow,A61, Emmelshausen,A61, Koblenz,Emmelshausen,Morbach,Müllheim,Mülhausen (F),Erding,Goldberg,Crivitz,Friesoythe,AS Dörpen (A31),Meppen,Hoogeven (NL),Coevorden (NL),Merzig,Haren,Stadskanaal (NL),Cochem (Mosel),Saarburg,Konz,Perl (F),Perl,Thionville (F),BGrz Frankreich,Plön,Scharbeutz,Schnelsen/Pinneberg,Poppenbüttel,Hamburg-Schnelsen,Hamburg-Fuhlsbüttel,Varel,Friedeburg,Stotel, A27,Wunstorf,A2, Bad Nenndorf,Coppenbrügge,Burgdorf,Sehnde,Nörten-Hardenberg,Uslar,Bad Arolsen,Stadtallendorf,Weilburg,Büdingen,Offenbach,Erbach,Heppenheim,Schramberg,Rottweil, A81,Rastatt,Obernburg a.M.,Amorbach,Neustadt a.d. Aisch,Dottenheim,Weiden i.d. Oberpf.,Forchheim,Fürstenfeldbruck,Huglfing,Peißenberg/Polling,Hugelfing/Polling,Peißenberg,Miesbach,Bad Tölz,Warendorf,Bergheim, Erft,Bergheim,Hennef,Langen,A7 (Kassel/Hannover),Altenau,Hagenau (F),Baden-Baden,Grömitz,Schönwalde, A23,Schönberg,Höchstadt,Bergisch-Gladbach,Lohmar,Winterberg, Olpe,Vlotho,Rinteln,Rüthen,Werl,Bad Säckingen,Stein,Grafenau
Lübeck,0.0,0.0,0.0,0.0,0.0,0.0,13.953,0.0,0.0,10.370999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.696,0.0,0.0,0.0,0.0,18.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
