"Country","State","City","Population","Lat","Lon"
"Germany","NorthRhineWestphalia","Korschenbroich",33401,51.19,6.51
"Germany","SaxonyAnhalt","Schonebeck",33290,52.03,11.74
"Germany","Saxony","Radebeul",33203,51.11,13.63
"Germany","Brandenburg","KonigsWusterhausen",33201,52.300000000000004,13.620000000000001
"Germany","Brandenburg","Furstenwalde",31741,52.370000000000005,14.06
"Germany","Hesse","Dietzenbach",33256,50.02,8.78
"Germany","LowerSaxony","Seelze",33763,52.410000000000004,9.6
"Germany","SchleswigHolstein","Itzehoe",31771,53.94,9.49
"Germany","LowerSaxony","Stuhr",33374,53.02,8.74
"Germany","BadenWurttemberg","Crailsheim",33209,49.14,10.06
"Germany","LowerSaxony","Nienburg",31354,52.64,9.22
"Germany","Hesse","Viernheim",33276,49.550000000000004,8.57
"Germany","NorthRhineWestphalia","Gevelsberg",31315,51.32,7.33
"Germany","LowerSaxony","Georgsmarienhutte",32505,52.2,8.05
"Germany","BadenWurttemberg","Rheinfelden",32441,47.57,7.79
"Germany","NorthRhineWestphalia","Hoxter",32385,51.78,9.370000000000001
"Germany","BadenWurttemberg","Biberach",32174,48.1,9.78
"Germany","NorthRhineWestphalia","Rheinberg",32145,51.550000000000004,6.6000000000000005
"Germany","NorthRhineWestphalia","Werl",32109,51.550000000000004,7.91
"Germany","SchleswigHolstein","Wedel",32048,53.58,9.72
"Germany","Brandenburg","Neuruppin",31901,52.94,12.81
"Germany","NorthRhineWestphalia","Meschede",30002,51.35,8.290000000000001
"Germany","NorthRhineWestphalia","Ennepetal",29926,51.300000000000004,7.34
"Germany","RheinlandPalatinate","IdarOberstein",31791,49.71,7.32
"Germany","NorthRhineWestphalia","Kreuztal",31771,50.97,7.98
"Germany","LowerSaxony","Cloppenburg",31757,52.85,8.040000000000001
"Germany","Hesse","Lampertheim",31851,49.6,8.46
"Germany","Bavaria","Deggendorf",31421,48.85,12.96
"Germany","BadenWurttemberg","Herrenberg",30626,48.6,8.86
"Germany","SaxonyAnhalt","Bernburg",33920,51.800000000000004,11.73
"Germany","NorthRhineWestphalia","Lohmar",31339,50.83,7.22
"Germany","Hesse","BadVilbel",32584,50.19,8.74
"Germany","MecklenburgWesternPomerania","Gustrow",31083,53.800000000000004,12.18
"Germany","Hesse","BadNauheim",30291,50.370000000000005,8.73
"Germany","LowerSaxony","Bramsche",30920,52.410000000000004,7.99
"Germany","Saarland","Merzig",29812,49.45,6.63
"Germany","LowerSaxony","Ganderkesee",31119,53.04,8.540000000000001
"Germany","BadenWurttemberg","Kornwestheim",32680,48.870000000000005,9.19
"Germany","LowerSaxony","OsterholzScharmbeck",30714,53.230000000000004,8.790000000000001
"Germany","LowerSaxony","Northeim",28966,51.71,9.99
"Germany","NorthRhineWestphalia","Werne",30477,51.67,7.63
"Germany","NorthRhineWestphalia","OerErkenschwick",30462,51.64,7.25
"Germany","Hesse","BadHersfeld",29116,50.88,9.700000000000001
"Germany","LowerSaxony","Vechta",30388,52.730000000000004,8.290000000000001
"Germany","Bavaria","Forchheim",30384,49.730000000000004,11.06
"Germany","BadenWurttemberg","Radolfzell",30943,47.74,8.98
"Germany","LowerSaxony","Weyhe",30325,52.980000000000004,8.84
"Germany","SchleswigHolstein","Ahrensburg",33091,53.68,10.23
"Germany","NorthRhineWestphalia","Tonisvorst",30140,51.32,6.44
"Germany","SaxonyAnhalt","Sangerhausen",30123,51.480000000000004,11.290000000000001
"Germany","LowerSaxony","Achim",30059,53.04,9.01
"Germany","NorthRhineWestphalia","Delbruck",30052,51.77,8.56
"Germany","LowerSaxony","Burgdorf",29990,52.46,10.01
"Germany","NorthRhineWestphalia","Waltrop",29948,51.64,7.4
"Germany","NorthRhineWestphalia","Schwelm",28330,51.29,7.28
"Germany","SaxonyAnhalt","Weissenfels",39918,51.21,11.97
"Germany","SaxonyAnhalt","Kothen",26384,51.76,11.97
"Germany","NorthRhineWestphalia","Emmerich",30279,51.85,6.24
"Germany","LowerSaxony","Springe",29656,52.22,9.55
"Germany","RheinlandPalatinate","Andernach",29441,50.44,7.4
"Germany","NorthRhineWestphalia","Wegberg",29583,51.15,6.26
"Germany","BadenWurttemberg","Weil",29683,47.59,7.6000000000000005
"Germany","BadenWurttemberg","Gaggenau",28633,48.81,8.33
"Germany","NorthRhineWestphalia","Oelde",29297,51.84,8.14
"Germany","BadenWurttemberg","Buhl",28624,48.71,8.13
"Germany","NorthRhineWestphalia","Sundern",29434,51.34,7.99
"Germany","NorthRhineWestphalia","Haan",29411,51.2,7.
"Germany","SaxonyAnhalt","Naumburg",29359,51.160000000000004,11.8
"Germany","SchleswigHolstein","Geesthacht",29348,53.45,10.370000000000001
"Germany","LowerSaxony","Wedemark",29291,52.550000000000004,9.700000000000001
"Germany","Bavaria","Friedberg",29189,48.36,10.98
"Germany","Hesse","Taunusstein",29168,50.14,8.14
"Germany","NorthRhineWestphalia","Rietberg",28942,51.78,8.43
"Germany","BadenWurttemberg","Vaihingen",28839,48.94,8.950000000000001
"Germany","NorthRhineWestphalia","Wetter",28804,51.39,7.4
"Germany","NorthRhineWestphalia","NeukirchenVluyn",28491,51.45,6.58
"Germany","SchleswigHolstein","Rendsburg",27617,54.31,9.66
